656790142066274304	36.778261	-119.4179324	3043_1454
656225090456145921	36.778261	-119.4179324	3043_1454
656105456016818176	35.1321877	-118.4489739	3003_1477
656184755117907968	36.778261	-119.4179324	3043_1454
656194926573580289	36.778261	-119.4179324	3043_1454
656187102808272896	35.4937274	-118.8596804	3012_1467
656247230505074688	36.778261	-119.4179324	3043_1454
655943374176825345	36.778261	-119.4179324	3043_1454
655954999680352256	34.9592083	-116.419389	2999_1526
655945612530200576	36.778261	-119.4179324	3043_1454
655958181026263040	36.778261	-119.4179324	3043_1454
655964647196073984	34.9592083	-116.419389	2999_1526
655957761147187200	36.778261	-119.4179324	3043_1454
656160320260456448	36.778261	-119.4179324	3043_1454
656160221006462976	36.778261	-119.4179324	3043_1454
656156708314550272	35.1321877	-118.4489739	3003_1477
656156665096482816	35.4937274	-118.8596804	3012_1467
656159208866377728	36.778261	-119.4179324	3043_1454
656154606787948544	36.778261	-119.4179324	3043_1454
656155626469371904	36.778261	-119.4179324	3043_1454
656164202919383040	35.663505	-82.013721	3016_2352
656156183976259584	36.778261	-119.4179324	3043_1454
656163097430790144	36.778261	-119.4179324	3043_1454
656162667644628993	36.778261	-119.4179324	3043_1454
656161915945664513	36.778261	-119.4179324	3043_1454
656167719197241344	36.778261	-119.4179324	3043_1454
656156391623667712	36.778261	-119.4179324	3043_1454
656154019128193024	36.778261	-119.4179324	3043_1454
656071396670484480	34.9592083	-116.419389	2999_1526
656127469016125440	35.3102296	-120.4357631	3007_1430
656013288581414912	36.778261	-119.4179324	3043_1454
656009419231272960	36.778261	-119.4179324	3043_1454
655911375206764544	36.778261	-119.4179324	3043_1454
655921292307132416	36.778261	-119.4179324	3043_1454
655921291531153408	34.0522342	-118.2436849	2977_1482
656170712202285060	36.778261	-119.4179324	3043_1454
655971678384730114	36.778261	-119.4179324	3043_1454
655931092331970560	36.778261	-119.4179324	3043_1454
655940005743865856	36.778261	-119.4179324	3043_1454
655940243829293056	36.778261	-119.4179324	3043_1454
655926401950875648	36.778261	-119.4179324	3043_1454
655938588673110016	36.778261	-119.4179324	3043_1454
655938580133511173	36.778261	-119.4179324	3043_1454
655938560898437120	36.778261	-119.4179324	3043_1454
655929013563559937	36.1699412	-115.1398296	3028_1557
656229031482753025	36.778261	-119.4179324	3043_1454
655898419118997504	35.1321877	-118.4489739	3003_1477
655996320516149249	36.778261	-119.4179324	3043_1454
655987152711458816	34.9592083	-116.419389	2999_1526
656149631500468224	36.778261	-119.4179324	3043_1454
656145325275480064	36.778261	-119.4179324	3043_1454
656146926396710912	36.778261	-119.4179324	3043_1454
656152469701988353	36.778261	-119.4179324	3043_1454
656152373606223872	36.778261	-119.4179324	3043_1454
656150109462405120	36.778261	-119.4179324	3043_1454
656148702122389504	36.778261	-119.4179324	3043_1454
656417777574539264	36.778261	-119.4179324	3043_1454
656391438985510912	36.778261	-119.4179324	3043_1454
656560578056556544	36.778261	-119.4179324	3043_1454
656274684908929024	34.0522342	-118.2436849	2977_1482
656260095253155841	36.778261	-119.4179324	3043_1454
656260069525356544	36.778261	-119.4179324	3043_1454
657538690022027264	36.778261	-119.4179324	3043_1454
650750334512570368	36.778261	-119.4179324	3043_1454
655490833014099969	36.1699412	-115.1398296	3028_1557
655464138681032704	36.778261	-119.4179324	3043_1454
655465814179586048	34.9592083	-116.419389	2999_1526
655474380714065920	36.778261	-119.4179324	3043_1454
655522456057196546	36.1699412	-115.1398296	3028_1557
655225766398009345	36.778261	-119.4179324	3043_1454
655367456484171776	34.0522342	-118.2436849	2977_1482
655238940035694592	34.9592083	-116.419389	2999_1526
655237183217885184	34.0522342	-118.2436849	2977_1482
655232298657296385	34.9592083	-116.419389	2999_1526
655391357603713025	36.778261	-119.4179324	3043_1454
655402175494029312	36.778261	-119.4179324	3043_1454
655208670385590272	36.778261	-119.4179324	3043_1454
655210991651717120	34.3988838	-119.5184564	2986_1452
655203923918237697	34.0522342	-118.2436849	2977_1482
655322324858773504	36.778261	-119.4179324	3043_1454
655181440401862656	36.778261	-119.4179324	3043_1454
655181218799988736	36.778261	-119.4179324	3043_1454
655172611698110464	34.0522342	-118.2436849	2977_1482
655271266316775424	34.9592083	-116.419389	2999_1526
655416943265107968	36.778261	-119.4179324	3043_1454
655427621170212864	36.778261	-119.4179324	3043_1454
658005374944022529	36.778261	-119.4179324	3043_1454
655859446036344832	36.778261	-119.4179324	3043_1454
655865142500986880	35.4937274	-118.8596804	3012_1467
655852687980933121	36.778261	-119.4179324	3043_1454
655850861709541376	36.778261	-119.4179324	3043_1454
655853753967357952	36.778261	-119.4179324	3043_1454
655853663647195136	36.778261	-119.4179324	3043_1454
655865938386944000	36.778261	-119.4179324	3043_1454
655863462975770624	36.778261	-119.4179324	3043_1454
655852061502783488	36.778261	-119.4179324	3043_1454
655852022403497984	36.778261	-119.4179324	3043_1454
655730068560478208	34.9592083	-116.419389	2999_1526
655738214641246209	36.1699412	-115.1398296	3028_1557
655827303323140096	35.663505	-82.013721	3016_2352
655827271811362816	36.778261	-119.4179324	3043_1454
655827212914978816	35.663505	-82.013721	3016_2352
655827980288069632	36.778261	-119.4179324	3043_1454
655825437562654720	36.778261	-119.4179324	3043_1454
655825263649918976	36.778261	-119.4179324	3043_1454
